2114.72011 17.752 0.044 11  0 A
2114.73080 17.692 0.038 11  0 A
2114.74057 17.669 0.039 11  0 A
2114.74929 17.706 0.043 11  0 A
2114.76028 17.625 0.042 11  0 A
2114.76905 17.616 0.036 11  0 A
2114.77785 17.759 0.038 11  0 A
2114.79797 17.619 0.034 11  0 A
2115.55328 17.698 0.037 11  0 A
2115.56202 17.745 0.038 11  0 A
2115.57238 17.703 0.038 11  0 A
2115.58678 17.714 0.038 11  0 A
2115.59553 17.730 0.037 11  0 A
2115.60429 99.999 9.999 11  0 A
2115.61819 17.735 0.047 11  0 A
2115.62691 99.999 9.999 11  0 A
2115.63570 17.670 0.045 11  0 A
2115.64683 17.649 0.035 11  0 A
2115.65607 17.674 0.035 11  0 A
2115.66482 17.614 0.034 11  0 A
2115.67357 17.730 0.039 11  0 A
2115.68229 17.625 0.036 11  0 A
2115.69102 17.667 0.034 11  0 A
2115.69982 17.689 0.035 11  0 A
2115.73419 17.705 0.037 11  0 A
2115.74529 17.691 0.032 11  0 A
2116.50948 17.693 0.045 11  0 A
2116.51824 17.662 0.048 11  0 A
2116.56251 17.696 0.037 11  0 A
2116.57128 17.666 0.036 11  0 A
2116.58942 17.746 0.044 11  0 A
2116.60102 17.705 0.034 11  0 A
2116.61037 17.662 0.033 11  0 A
2116.61913 17.701 0.036 11  0 A
2116.62791 17.659 0.032 11  0 A
2116.63666 17.674 0.032 11  0 A
2116.65678 17.700 0.031 11  0 A
2116.66549 17.742 0.032 11  0 A
2116.67428 17.669 0.031 11  0 A
2116.68304 17.613 0.028 11  0 A
2116.69181 17.652 0.028 11  0 A
2116.70050 17.667 0.031 11  0 A
2116.71048 17.669 0.031 11  0 A
2116.71926 17.656 0.030 11  0 A
2116.72802 17.674 0.032 11  0 A
2116.73677 17.754 0.036 11  0 A
2116.74551 17.589 0.034 11  0 A
2116.75758 17.698 0.037 11  0 A
2116.76637 17.625 0.035 11  0 A
2117.49022 17.665 0.032 11  0 A
2117.49903 17.680 0.031 11  0 A
2117.50819 17.675 0.029 11  0 A
2117.51694 17.675 0.028 11  0 A
2117.55705 17.666 0.031 11  0 A
2117.56580 17.592 0.031 11 40 A
2117.57455 17.679 0.032 11  0 A
2117.58397 17.678 0.032 11  0 A
2117.59272 99.999 9.999 11  0 A
2117.60149 17.738 0.029 11  0 A
2117.61349 99.999 9.999 11  0 A
2117.62228 99.999 9.999 11  0 A
2117.63103 17.698 0.028 11  0 A
2117.63983 17.679 0.031 11  0 A
2117.64860 17.717 0.030 11  0 A
2117.65736 17.667 0.030 11  0 A
2117.66652 17.652 0.031 11  0 A
2117.67533 17.680 0.032 11  0 A
2117.68411 17.693 0.033 11  0 A
2117.69288 17.669 0.034 11  0 A
2117.70160 17.700 0.030 11  0 A
2117.71197 17.727 0.034 11  0 A
2117.72073 17.658 0.030 11  0 A
2117.72948 17.652 0.031 11  0 A
2117.73827 17.666 0.033 11  0 A
2117.74699 17.670 0.033 11  0 A
2117.75570 17.731 0.040 11  0 A
2118.49786 17.623 0.033 11  0 A
2118.50661 17.693 0.036 11  0 A
2118.51541 17.708 0.037 11  0 A
2118.52417 17.804 0.043 11  0 A
2118.64321 17.677 0.027 11  0 A
2118.65592 17.650 0.026 11  0 A
2118.66467 17.671 0.028 11  0 A
2118.67346 17.676 0.035 11  0 A
2118.68223 17.670 0.029 11  0 A
2118.69095 17.658 0.027 11  0 A
2118.70086 17.651 0.028 11  0 A
2118.70988 17.670 0.028 11  0 A
2118.71863 17.640 0.031 11  0 A
2118.72736 17.693 0.038 11  0 A
2118.73619 17.709 0.030 11  0 A
2125.64150 17.695 0.046 11  0 A
2128.57003 17.655 0.028 11  0 A
2131.56674 17.634 0.026 11  0 A
2134.66975 17.659 0.046 11  0 A
2138.54720 17.656 0.037 11  0 A
2143.52040 17.743 0.054 11  0 A
2155.64720 17.814 0.064 11  0 A
2156.48627 17.675 0.042 11  0 A
2158.49461 17.691 0.035 11  0 A
2158.53762 17.649 0.031 11  0 A
2162.50413 17.648 0.035 11  0 A
2168.53885 17.698 0.040 11  0 A
2173.49686 17.743 0.051 11  0 A
2180.49552 18.051 0.071 11  0 A
2184.50009 17.694 0.050 11  0 A
2194.55447 17.658 0.036 11  0 A
2321.87307 17.659 0.044 11  0 A
2324.87519 17.700 0.035 11  0 A
2341.83166 17.678 0.039 11  0 A
2350.84477 17.689 0.029 11  0 A
2358.88424 17.685 0.030 11  0 A
2370.81249 17.655 0.034 11  0 A
2381.80789 17.697 0.033 11  0 A
2384.79037 17.671 0.031 11  0 A
2388.85023 17.682 0.032 11  0 A
2391.69275 17.708 0.054 11  0 A
2400.69063 17.689 0.033 11  0 A
2402.80557 99.999 9.999 11  0 A
2404.84251 17.662 0.027 11  0 A
2410.71524 17.624 0.025 11  0 A
2414.86148 17.691 0.031 11  0 A
2415.72351 17.667 0.037 11  0 A
2416.74571 17.696 0.033 11  0 A
2417.72128 17.650 0.034 11  0 A
2424.76361 17.625 0.056 11  0 A
2426.67492 17.637 0.030 11  0 A
2431.80926 17.749 0.028 11  0 A
2433.73642 99.999 9.999 11  0 A
2434.80945 99.999 9.999 11  0 A
2436.58220 17.639 0.036 11  0 A
2438.61435 17.690 0.032 11  0 A
2440.59561 17.659 0.032 11  0 A
2442.61343 17.626 0.030 11  0 A
2444.70605 99.999 9.999 11  0 A
2446.64060 99.999 9.999 11  0 A
2448.52739 17.640 0.058 11  0 A
2453.73666 17.709 0.036 11  0 A
2458.73393 17.719 0.039 11  0 A
2462.72273 17.684 0.026 11  0 A
2463.81981 17.657 0.028 11  0 A
2466.46291 17.683 0.048 11  0 A
2466.47175 17.641 0.037 11  0 A
2466.48065 17.677 0.034 11  0 A
2466.48963 17.696 0.032 11  0 A
2466.50234 17.673 0.030 11  0 A
2466.51152 17.661 0.031 11  0 A
2466.52054 17.672 0.035 11  0 A
2466.52952 17.672 0.031 11  0 A
2466.53998 17.679 0.028 11  0 A
2466.54915 17.695 0.031 11  0 A
2466.55848 17.681 0.027 11  0 A
2466.56215 17.692 0.028 11  0 A
2466.56808 17.656 0.027 11  0 A
2466.57700 17.660 0.028 11  0 A
2466.58895 17.705 0.028 11  0 A
2466.59889 17.716 0.030 11  0 A
2466.60791 17.678 0.028 11  0 A
2466.61675 17.654 0.030 11  0 A
2466.62753 17.716 0.037 11  0 A
2466.63726 17.714 0.038 11  0 A
2466.64749 17.738 0.040 11  0 A
2466.65646 17.679 0.032 11  0 A
2466.66539 17.666 0.033 11  0 A
2466.67805 17.685 0.035 11  0 A
2466.68691 17.658 0.031 11  0 A
2466.69577 17.656 0.034 11  0 A
2466.70568 17.675 0.030 11  0 A
2466.71596 17.702 0.033 11  0 A
2466.72507 17.673 0.036 11  0 A
2466.73407 17.694 0.040 11  0 A
2466.74332 17.746 0.041 11  0 A
2466.74979 17.678 0.043 11  0 A
2466.75931 17.709 0.041 11  0 A
2466.76807 17.743 0.037 11  0 A
2466.77743 17.765 0.038 11  0 A
2466.79001 17.723 0.040 11  0 A
2466.79904 17.729 0.045 11  0 A
2466.80971 17.762 0.039 11  0 A
2466.81862 17.706 0.046 11  0 A
2466.82854 17.696 0.045 11  0 A
2466.83737 17.672 0.042 11  0 A
2466.84634 17.819 0.056 11  0 A
2468.46484 99.999 9.999 11  0 A
2470.46516 17.733 0.052 11  0 A
2472.45994 17.502 0.044 11  0 A
2472.46938 18.124 0.070 11  0 A
2472.47845 17.900 0.052 11  0 A
2472.48722 17.853 0.043 11  0 A
2472.49659 17.490 0.032 11  0 A
2472.50776 18.098 0.049 11  0 A
2472.51680 17.760 0.036 11  0 A
2472.52644 17.852 0.038 11  0 A
2472.53536 17.546 0.032 11  0 A
2472.54500 99.999 9.999 11  0 A
2472.55393 99.999 9.999 11  0 A
2472.56293 17.466 0.026 11  0 A
2472.57271 99.999 9.999 11  0 A
2472.58320 17.730 0.034 11  0 A
2472.59228 99.999 9.999 11  0 A
2472.63373 17.718 0.030 11  0 A
2472.64301 17.745 0.030 11  0 A
2472.65224 17.616 0.027 11  0 A
2472.66326 17.429 0.022 11  0 A
2472.67213 17.649 0.025 11  0 A
2472.68097 17.700 0.028 11  0 A
2472.69128 17.665 0.027 11  0 A
2472.70023 17.681 0.027 11  0 A
2472.70912 17.657 0.026 11  0 A
2472.71931 17.653 0.027 11  0 A
2472.73262 17.722 0.031 11  0 A
2472.74220 17.655 0.027 11  0 A
2472.75127 17.536 0.030 11  0 A
2472.76016 17.749 0.031 11  0 A
2472.76991 17.676 0.027 11  0 A
2472.77894 17.816 0.029 11  0 A
2472.79293 17.627 0.029 11  0 A
2472.80260 18.062 0.040 11  0 A
2472.81138 17.649 0.031 11  0 A
2472.82079 17.701 0.038 11  0 A
2474.46546 17.717 0.043 11  0 A
2482.62214 17.693 0.039 11  0 A
2485.63215 17.627 0.041 11  0 A
2489.70299 17.684 0.029 11  0 A
2492.64767 17.709 0.032 11  0 A
2494.70205 17.882 0.039 11  0 A
2497.50460 17.732 0.036 11  0 A
2499.54039 17.635 0.030 11  0 A
2501.56811 17.644 0.028 11  0 A
2503.49162 17.821 0.093 11  0 A
2511.54830 17.710 0.040 11  0 A
2521.51672 17.664 0.031 11  0 A
2526.54693 17.679 0.031 11  0 A
2537.47811 17.680 0.052 11  0 A
2540.49470 17.715 0.046 11  0 A
2546.50525 17.718 0.037 11  0 A
2550.48652 17.741 0.045 11  0 A
2554.55841 17.707 0.036 11  0 A
2558.49496 17.716 0.046 11  0 A
2565.48782 17.676 0.062 11  0 A
2693.89219 17.711 0.034 11  0 A
2698.89013 17.649 0.030 11  0 A
2711.87315 17.682 0.027 11  0 A
2721.88060 99.999 9.999 11  0 A
2730.89389 17.684 0.031 11  0 A
2743.77029 17.684 0.030 11  0 A
2748.78884 17.693 0.041 11  0 A
2755.77874 17.645 0.028 11  0 A
2758.93016 17.667 0.044 11  0 A
2765.78688 17.695 0.033 11  0 A
2769.77149 17.558 0.025 11  0 A
2782.71004 17.694 0.046 11  0 A
2784.69899 17.651 0.025 11  0 A
2786.58455 17.700 0.056 11  0 A
2788.68634 17.646 0.027 11  0 A
2790.79144 17.739 0.036 11  0 A
2792.52842 17.700 0.054 11  0 A
2794.55466 17.720 0.054 11  0 A
2796.56337 17.635 0.030 11  0 A
2802.55824 17.667 0.053 11  0 A
2808.63079 17.650 0.036 11  0 A
2810.56903 17.687 0.035 11  0 A
2812.57090 17.656 0.034 11  0 A
2813.81465 17.703 0.034 11  0 A
2815.59325 17.697 0.031 11  0 A
2816.65868 17.701 0.033 11  0 A
2817.77333 17.644 0.035 11  0 A
2818.66818 17.724 0.036 11  0 A
2819.76228 17.687 0.035 11  0 A
2821.66052 17.699 0.033 11  0 A
2826.65119 17.705 0.041 11  0 A
2830.78143 17.787 0.049 11  0 A
2835.47782 17.614 0.046 11  0 A
2837.49663 17.657 0.042 11  0 A
2838.72714 17.617 0.062 11  0 A
2840.49871 17.703 0.042 11  0 A
2842.53514 17.715 0.037 11  0 A
2844.61128 17.670 0.031 11  0 A
2848.54648 17.681 0.050 11  0 A
2851.53374 17.677 0.036 11  0 A
2853.53159 17.678 0.036 11  0 A
2854.75453 17.711 0.041 11  0 A
2857.71747 17.652 0.037 11  0 A
2862.49376 17.652 0.053 11  0 A
2864.50077 17.644 0.049 11  0 A
2867.65598 17.775 0.041 11  0 A
2867.69807 17.667 0.030 11  0 A
2867.71936 17.705 0.036 11  0 A
2867.72930 17.678 0.039 11  0 A
2867.73251 17.715 0.038 11  0 A
2867.73556 17.681 0.040 11  0 A
2867.73861 17.720 0.040 11  0 A
2868.51429 17.674 0.033 11  0 A
2869.56728 17.696 0.034 11  0 A
2869.58857 17.729 0.034 11  0 A
2870.65628 17.674 0.031 11  0 A
2871.47684 17.685 0.037 11  0 A
2871.51151 17.697 0.035 11  0 A
2871.52781 17.646 0.032 11  0 A
2871.54698 17.617 0.029 11  0 A
2871.55026 17.690 0.032 11  0 A
2871.55365 17.643 0.030 11  0 A
2871.55700 17.657 0.032 11  0 A
2871.56044 17.646 0.032 11  0 A
2871.56414 17.694 0.033 11  0 A
2871.56803 17.650 0.030 11  0 A
2871.57980 17.628 0.028 11  0 A
2871.58743 17.662 0.030 11  0 A
2871.59090 17.673 0.029 11  0 A
2871.59428 17.664 0.029 11  0 A
2871.59764 17.637 0.028 11  0 A
2871.60093 17.654 0.028 11  0 A
2871.60426 17.665 0.029 11  0 A
2871.60748 17.628 0.028 11  0 A
2871.61118 17.633 0.028 11  0 A
2871.61585 17.674 0.029 11  0 A
2871.63049 17.662 0.030 11  0 A
2871.71129 17.717 0.031 11  0 A
2872.50170 17.669 0.035 11  0 A
2872.67540 17.646 0.025 11  0 A
2872.70262 17.693 0.029 11  0 A
2874.57627 17.639 0.031 11  0 A
2875.53658 17.648 0.031 11  0 A
2875.61544 17.655 0.041 11  0 A
2875.69346 17.730 0.044 11  0 A
2876.49411 17.695 0.037 11  0 A
2876.65169 17.672 0.034 11  0 A
2877.52165 17.688 0.041 11  0 A
2877.65100 17.709 0.034 11  0 A
2878.49816 17.631 0.029 11  0 A
2878.56930 17.660 0.028 11  0 A
2879.55333 17.665 0.031 11  0 A
2880.70010 17.775 0.041 11  0 A
2881.65634 17.739 0.030 11  0 A
2882.50044 17.650 0.039 11  0 A
2883.58619 17.697 0.032 11  0 A
2884.47633 17.717 0.070 11  0 A
2892.51419 17.631 0.046 11  0 A
2896.58101 17.660 0.030 11  0 A
2899.60441 17.775 0.032 11  0 A
2905.54431 17.703 0.049 11  0 A
2909.51514 17.710 0.044 11  0 A
2912.53773 17.709 0.036 11  0 A
2921.59831 17.801 0.055 11  0 A
2926.56551 17.711 0.037 11  0 A
3040.88363 99.999 9.999 11  0 A
3044.85820 17.620 0.039 11  0 A
3046.86814 17.653 0.037 11  0 A
3047.85686 17.671 0.029 11  0 A
3055.87452 17.714 0.032 11  0 A
3058.89269 17.657 0.028 11  0 A
3064.81324 17.654 0.038 11  0 A
3067.88666 17.718 0.028 11  0 A
3070.84819 17.655 0.036 11  0 A
3070.89257 17.674 0.030 11  0 A
3071.87693 17.672 0.031 11  0 A
3073.80367 99.999 9.999 11  0 A
3075.84225 17.656 0.030 11  0 A
3079.88686 17.646 0.036 11  0 A
3082.86016 17.657 0.031 11  0 A
3084.89946 17.701 0.025 11  0 A
3086.83181 17.709 0.026 11  0 A
3088.78930 17.712 0.025 11  0 A
3089.89856 17.633 0.040 11  0 A
3091.81875 17.643 0.027 11  0 A
3096.85686 17.623 0.034 11  0 A
3098.83736 17.644 0.025 11  0 A
3100.79783 17.668 0.027 11  0 A
3101.90434 17.736 0.037 11  0 A
3103.76910 17.633 0.026 11  0 A
3104.88363 17.655 0.076 11  0 A
3108.76167 17.686 0.026 11  0 A
3109.79661 17.690 0.028 11  0 A
3110.82828 17.651 0.028 11  0 A
3112.77709 17.706 0.027 11  0 A
3113.86686 17.662 0.041 11  0 A
3114.77838 17.673 0.027 11  0 A
3115.86120 17.660 0.029 11  0 A
3116.91732 17.709 0.033 11  0 A
3122.90439 17.693 0.048 11  0 A
3125.86465 17.717 0.058 11  0 A
3126.89027 17.697 0.031 11  0 A
3127.79578 17.615 0.031 11  0 A
3128.81415 17.729 0.032 11  0 A
3130.69216 17.634 0.035 11  0 A
3137.93253 17.668 0.034 11  0 A
3138.69522 17.628 0.035 11  0 A
3139.86654 17.662 0.028 11  0 A
3140.87225 17.712 0.033 11  0 A
3140.90258 17.723 0.034 11  0 A
3142.76055 17.669 0.028 11  0 A
3144.78149 17.731 0.034 11  0 A
3146.78130 17.724 0.037 11  0 A
3151.74408 17.777 0.040 11  0 A
3151.89676 17.686 0.035 11  0 A
3152.74737 17.687 0.033 11  0 A
3153.75212 17.659 0.039 11  0 A
3154.81363 17.709 0.040 11  0 A
3156.83333 17.693 0.034 11  0 A
3158.90401 17.704 0.051 11  0 A
3162.80832 17.655 0.033 11  0 A
3163.62123 17.635 0.027 11  0 A
3163.64006 17.711 0.028 11  0 A
3164.72995 17.665 0.032 11  0 A
3165.75076 17.698 0.028 11  0 A
3166.89589 17.638 0.042 11  0 A
3167.74876 17.679 0.041 11  0 A
3168.74394 17.676 0.032 11  0 A
3169.71984 17.688 0.032 11  0 A
3170.79736 17.665 0.026 11  0 A
3171.82006 17.709 0.025 11  0 A
3172.74707 17.646 0.058 11  0 A
3174.70336 17.665 0.025 11  0 A
3175.71330 17.690 0.027 11  0 A
3177.75044 17.806 0.054 11  0 A
3178.77701 17.561 0.025 11  0 A
3179.78676 17.675 0.031 11  0 A
3180.71510 17.707 0.028 11  0 A
3182.76659 17.774 0.035 11  0 A
3183.73524 17.780 0.036 11  0 A
3184.69303 17.731 0.027 11  0 A
3185.74569 17.717 0.033 11  0 A
3185.76592 17.742 0.037 11  0 A
3185.79186 17.697 0.033 11  0 A
3185.82991 17.647 0.028 11  0 A
3185.85790 17.676 0.032 11  0 A
3185.87937 17.757 0.038 11  0 A
3186.62474 99.999 9.999 11  0 A
3190.63676 17.657 0.035 11  0 A
3191.77823 17.743 0.040 11  0 A
3193.53123 17.698 0.031 11  0 A
3194.58989 17.687 0.037 11  0 A
3195.63717 17.676 0.026 11  0 A
3195.79485 17.671 0.026 11  0 A
3196.54027 99.999 9.999 11  0 A
3196.55746 17.757 0.038 11  0 A
3197.50783 17.661 0.026 11  0 A
3199.61760 17.689 0.033 11  0 A
3201.50944 17.696 0.028 11  0 A
3202.47390 17.678 0.039 11  0 A
3202.52602 17.638 0.026 11  0 A
3202.56388 17.681 0.029 11  0 A
3202.63017 17.735 0.035 11  0 A
3202.75567 17.646 0.030 11  0 A
3202.79234 17.668 0.030 11  0 A
3202.82853 17.763 0.065 11  0 A
3203.46962 17.652 0.035 11  0 A
3203.65337 17.722 0.032 11  0 A
3204.64660 17.674 0.028 11  0 A
3205.75522 17.709 0.029 11  0 A
3206.71223 17.664 0.030 11  0 A
3207.66076 17.604 0.035 11  0 A
3209.70588 17.798 0.030 11  0 A
3210.53961 17.666 0.038 11  0 A
3211.57807 17.649 0.033 11  0 A
3217.47623 17.601 0.030 11  0 A
3218.64498 17.765 0.038 11  0 A
3219.59333 17.569 0.044 11  0 A
3223.64623 17.745 0.051 11  0 A
3224.69175 17.728 0.028 11  0 A
3226.60906 17.670 0.041 11  0 A
3228.59549 17.657 0.034 11  0 A
3229.62796 17.720 0.031 11  0 A
3230.66154 17.700 0.028 11  0 A
3231.56488 17.612 0.034 11  0 A
3238.61386 17.670 0.050 11  0 A
3239.69262 17.736 0.036 11  0 A
3240.67375 17.684 0.046 11  0 A
3245.54852 17.633 0.026 11  0 A
3246.65224 17.777 0.041 11  0 A
3247.61839 17.744 0.049 11  0 A
3249.52031 17.581 0.034 11  0 A
3250.65307 17.712 0.036 11  0 A
3251.49826 17.652 0.037 11  0 A
3251.59855 17.679 0.027 11  0 A
3251.64976 17.594 0.029 11  0 A
3253.51737 17.663 0.035 11  0 A
3256.63014 17.746 0.039 11  0 A
3259.61960 17.746 0.039 11  0 A
3264.52709 17.721 0.032 11  0 A
3267.52620 17.750 0.043 11  0 A
3272.58162 17.677 0.037 11  0 A
3275.56458 17.631 0.042 11  0 A
3278.59349 17.751 0.039 11  0 A
3281.60025 17.561 0.021 11  0 A
3288.54008 17.648 0.025 11  0 A
3293.51065 17.665 0.027 11  0 A
3295.52085 17.584 0.022 11  0 A
3299.52446 17.681 0.021 11  0 A
3305.54167 17.715 0.037 11  0 A
3306.54123 17.769 0.061 11  0 A
3307.54072 17.735 0.058 11  0 A
3309.51660 17.640 0.037 11  0 A
3310.52622 17.704 0.039 11  0 A
3314.51011 17.689 0.052 11  0 A
3408.88462 17.671 0.035 11  0 A
3410.88473 17.624 0.033 11  0 A
3413.88556 17.595 0.033 11  0 A
3421.89178 17.694 0.023 11  0 A
3422.86168 17.726 0.032 11  0 A
3426.85731 17.696 0.030 11  0 A
3429.83041 17.685 0.040 11  0 A
3432.88273 17.670 0.032 11  0 A
3442.88513 17.734 0.029 11  0 A
3445.79797 17.648 0.021 11  0 A
3447.84859 17.671 0.028 11  0 A
3449.86122 17.688 0.031 11  0 A
3452.88183 17.730 0.026 11  0 A
3455.81607 17.691 0.032 11  0 A
3457.84953 17.664 0.026 11  0 A
3459.84475 17.692 0.027 11  0 A
3469.78051 17.685 0.023 11  0 A
3470.79348 17.698 0.025 11  0 A
3472.75591 17.642 0.026 11  0 A
3473.77571 17.670 0.029 11  0 A
3474.77237 17.679 0.032 11  0 A
3475.79793 17.604 0.024 11  0 A
3477.75977 17.684 0.027 11  0 A
3479.75860 17.628 0.020 11  0 A
3480.71874 17.705 0.025 11  0 A
3481.73667 17.618 0.027 11  0 A
3482.67900 17.659 0.032 11  0 A
3496.71626 17.691 0.029 11  0 A
3497.78781 17.765 0.041 11  0 A
3498.91109 17.798 0.038 11  0 A
3499.85893 17.703 0.026 11  0 A
3500.72514 17.573 0.025 11  0 A
3501.82158 17.704 0.025 11  0 A
3502.71742 17.694 0.023 11  0 A
3503.68661 17.657 0.023 11  0 A
3504.70133 17.725 0.032 11  0 A
3506.74514 17.690 0.031 11  0 A
3508.74935 17.728 0.033 11  0 A
3509.72782 17.716 0.029 11  0 A
3510.79760 17.685 0.029 11  0 A
3511.83673 17.642 0.027 11  0 A
3512.70641 17.663 0.032 11  0 A
3517.68222 17.688 0.040 11  0 A
3520.75750 17.646 0.033 11  0 A
3521.71471 17.684 0.023 11  0 A
3522.74274 17.674 0.055 11  0 A
3522.93395 17.662 0.030 11  0 A
3523.74723 17.648 0.021 11  0 A
3524.89241 17.729 0.038 11  0 A
3525.74562 17.685 0.027 11  0 A
3526.74905 17.718 0.032 11  0 A
3528.66990 17.695 0.025 11  0 A
3529.69227 17.718 0.020 11  0 A
3530.60734 17.695 0.022 11  0 A
3537.73817 17.664 0.026 11  0 A
3538.55386 17.730 0.034 11  0 A
3538.60102 17.709 0.032 11  0 A
3538.63175 17.648 0.027 11  0 A
3538.68725 17.732 0.027 11  0 A
3538.73637 17.737 0.029 11  0 A
3538.78384 17.721 0.028 11  0 A
3538.81495 17.724 0.029 11  0 A
3538.84381 17.723 0.030 11  0 A
3538.87524 17.685 0.035 11  0 A
3538.90769 17.759 0.043 11  0 A
3539.51083 17.829 0.048 11  0 A
3539.53042 17.643 0.045 11  0 A
3539.56304 17.643 0.032 11  0 A
3539.59305 17.688 0.033 11  0 A
3539.61593 17.576 0.035 11  0 A
3539.68199 17.718 0.031 11  0 A
3539.73745 17.683 0.027 11  0 A
3539.80860 17.639 0.026 11  0 A
3540.51620 17.604 0.041 11  0 A
3540.61626 17.756 0.034 11  0 A
3540.73621 17.672 0.041 11  0 A
3540.83437 17.724 0.041 11  0 A
3541.63152 17.673 0.034 11  0 A
3541.78057 17.661 0.030 11  0 A
3542.56565 17.610 0.034 11  0 A
3542.83831 17.771 0.066 11  0 A
3544.61196 17.671 0.041 11  0 A
3544.72499 17.733 0.035 11  0 A
3546.84410 17.747 0.050 11  0 A
3547.80836 17.759 0.044 11  0 A
3549.84020 17.632 0.030 11  0 A
3550.63202 17.690 0.030 11  0 A
3551.63161 17.848 0.024 11  0 A
3552.66733 17.685 0.026 11  0 A
3553.71738 99.999 9.999 11  0 A
3554.65271 99.999 9.999 11  0 A
3555.66479 17.716 0.033 11  0 A
3556.67254 17.680 0.029 11  0 A
3558.52735 17.647 0.030 11  0 A
3558.82609 17.739 0.034 11  0 A
3559.69603 99.999 9.999 11  0 A
3560.59735 99.999 9.999 11  0 A
3561.54511 99.999 9.999 11  0 A
3562.58579 99.999 9.999 11  0 A
3563.63648 99.999 9.999 11  0 A
3564.57425 17.634 0.033 11  0 A
3569.55961 99.999 9.999 11  0 A
3572.81507 17.610 0.046 11  0 A
3573.64605 99.999 9.999 11  0 A
3574.68595 99.999 9.999 11  0 A
3575.53344 99.999 9.999 11  0 A
3575.77005 99.999 9.999 11  0 A
3576.68735 99.999 9.999 11  0 A
3577.58745 99.999 9.999 11  0 A
3578.67206 99.999 9.999 11  0 A
3579.61750 99.999 9.999 11  0 A
3580.65072 99.999 9.999 11  0 A
3581.67061 99.999 9.999 11  0 A
3582.64244 99.999 9.999 11  0 A
3583.63288 99.999 9.999 11  0 A
3583.75281 99.999 9.999 11  0 A
3584.64156 99.999 9.999 11  0 A
3584.75615 99.999 9.999 11  0 A
3585.63187 99.999 9.999 11  0 A
3585.77460 99.999 9.999 11  0 A
3586.46947 17.722 0.035 11  0 A
3586.56846 99.999 9.999 11  0 A
3586.67493 99.999 9.999 11  0 A
3586.71697 99.999 9.999 11  0 A
3587.59338 99.999 9.999 11  0 A
3587.64873 99.999 9.999 11  0 A
3587.71438 17.788 0.038 11  0 A
3588.55798 99.999 9.999 11  0 A
3589.49306 17.668 0.025 11  0 A
3589.54506 99.999 9.999 11  0 A
3589.67054 99.999 9.999 11  0 A
3589.69740 99.999 9.999 11  0 A
3590.65448 99.999 9.999 11  0 A
3591.49752 99.999 9.999 11  0 A
3591.54072 99.999 9.999 11  0 A
3591.64564 17.654 0.024 11  0 A
3591.67802 17.697 0.023 11  0 A
3591.75825 17.714 0.027 11  0 A
3592.75423 99.999 9.999 11  0 A
3593.74495 17.783 0.031 11  0 A
3594.70716 17.732 0.036 11  0 A
3601.65572 99.999 9.999 11  0 A
3601.72213 17.675 0.031 11  0 A
3602.61631 99.999 9.999 11  0 A
3603.63634 99.999 9.999 11  0 A
3607.63470 99.999 9.999 11  0 A
3608.65006 99.999 9.999 11  0 A
3609.63060 17.682 0.031 11  0 A
3615.57781 99.999 9.999 11  0 A
3618.57944 17.807 0.037 11  0 A
3620.54264 17.657 0.024 11  0 A
3622.52050 17.689 0.036 11  0 A
3628.59671 17.695 0.041 11  0 A
3630.53603 17.717 0.046 11  0 A
3632.58615 17.774 0.037 11  0 A
3634.48675 17.724 0.040 11  0 A
3639.54561 17.601 0.023 11  0 A
3641.54407 17.694 0.040 11  0 A
3644.50439 17.691 0.037 11  0 A
3648.53623 17.803 0.040 11  0 A
3650.57858 17.704 0.025 11  0 A
3654.54028 17.720 0.043 11  0 A
3656.52150 17.782 0.036 11  0 A
3658.55330 17.836 0.051 11  0 A
3660.52593 17.695 0.040 11  0 A
3664.50273 17.642 0.029 11  0 A
3675.50804 17.742 0.046 11  0 A
3675.52524 17.662 0.036 11  0 A
3676.49774 17.797 0.056 11  0 A
3776.86666 17.722 0.037 11  0 A
3782.85138 17.732 0.037 11  0 A
3784.87670 17.686 0.026 11  0 A
3786.89627 17.666 0.037 11  0 A
3788.84686 17.627 0.033 11  0 A
3790.88929 17.665 0.030 11  0 A
3793.85656 17.629 0.023 11  0 A
3795.84399 17.677 0.030 11  0 A
3798.80720 17.636 0.027 11  0 A
3799.83136 17.633 0.032 11  0 A
3800.82630 17.698 0.039 11  0 A
3801.88578 99.999 9.999 11  0 A
3802.85137 17.643 0.028 11  0 A
3803.88664 99.999 9.999 11  0 A
3805.80308 17.683 0.027 11  0 A
3806.76939 17.705 0.033 11  0 A
3807.78847 17.707 0.039 11  0 A
3808.79614 17.678 0.029 11  0 A
3809.88126 99.999 9.999 11  0 A
3810.84788 17.764 0.029 11  0 A
3811.83947 17.642 0.029 11  0 A
3812.83558 99.999 9.999 11  0 A
3813.82552 17.658 0.025 11  0 A
3814.82739 17.645 0.029 11  0 A
3817.85893 17.720 0.029 11  0 A
3818.88802 17.632 0.025 11  0 A
3819.80573 99.999 9.999 11  0 A
3820.77237 17.618 0.023 11  0 A
3821.77549 99.999 9.999 11  0 A
3822.81491 17.673 0.030 11  0 A
3822.86280 99.999 9.999 11  0 A
3822.88373 99.999 9.999 11  0 A
3822.91798 99.999 9.999 11  0 A
3823.74126 17.719 0.032 11  0 A
3823.79522 17.631 0.026 11  0 A
3823.83900 99.999 9.999 11  0 A
